Date,Mission,Number of Contributors,Troops,Police,Observers,Total
2005-12-31,ONUCI,49,6698.0,696.0,195.0,7589.0
2005-12-31,UNAMA,15,0.0,7.0,11.0,18.0
2005-12-31,UNDOF,6,1047.0,0.0,0.0,1047.0
2005-12-31,UNFICYP,14,840.0,69.0,0.0,909.0
2005-12-31,UNIFIL,7,1989.0,0.0,0.0,1989.0
2005-12-31,UNMEE,40,3130.0,0.0,202.0,3332.0
2005-12-31,UNMIK,50,0.0,2146.0,37.0,2183.0
2005-12-31,UNMIL,60,14824.0,1091.0,197.0,16112.0
2005-12-31,UNMIS,63,4009.0,289.0,467.0,4765.0
2005-12-31,UNMOGIP,8,0.0,0.0,42.0,42.0
2005-12-31,UNOMIG,27,0.0,12.0,122.0,134.0
2005-12-31,UNOTIL,18,0.0,57.0,15.0,72.0
2005-12-31,UNTSO,7,0.0,0.0,42.0,42.0
2006-01-31,MINURSO,26,28.0,0.0,197.0,225.0
2006-01-31,MINUSTAH,44,7519.0,1776.0,0.0,9295.0
2006-01-31,MONUC,58,15019.0,1072.0,729.0,16820.0
2006-01-31,ONUB,46,5153.0,87.0,170.0,5410.0
2006-01-31,ONUCI,50,6702.0,697.0,195.0,7594.0
2006-01-31,UNAMA,16,0.0,8.0,12.0,20.0
2006-01-31,UNAMI,6,134.0,0.0,5.0,139.0
2006-01-31,UNDOF,7,1066.0,0.0,0.0,1066.0
2006-01-31,UNFICYP,14,854.0,69.0,0.0,923.0
2006-01-31,UNIFIL,7,1980.0,0.0,0.0,1980.0
2006-01-31,UNIOSIL,15,0.0,16.0,10.0,26.0
2006-01-31,UNMEE,39,3153.0,0.0,206.0,3359.0
2006-01-31,UNMIK,50,0.0,2150.0,37.0,2187.0
2006-01-31,UNMIL,60,14832.0,1028.0,205.0,16065.0
2006-01-31,UNMIS,66,5308.0,399.0,593.0,6300.0
2006-01-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2006-01-31,UNOMIG,27,0.0,12.0,122.0,134.0
2006-01-31,UNOTIL,18,0.0,57.0,15.0,72.0
2006-01-31,UNTSO,23,0.0,0.0,152.0,152.0
2006-02-28,MINURSO,26,28.0,8.0,190.0,226.0
2006-02-28,MINUSTAH,44,7472.0,1761.0,0.0,9233.0
2006-02-28,MONUC,58,15004.0,1087.0,712.0,16803.0
2006-02-28,ONUB,45,4396.0,87.0,173.0,4656.0
2006-02-28,ONUCI,50,6704.0,698.0,191.0,7593.0
2006-02-28,UNAMA,16,0.0,8.0,12.0,20.0
2006-02-28,UNAMI,6,134.0,0.0,5.0,139.0
2006-02-28,UNDOF,7,1152.0,0.0,0.0,1152.0
2006-02-28,UNFICYP,14,859.0,67.0,0.0,926.0
2006-02-28,UNIFIL,7,1985.0,0.0,0.0,1985.0
2006-02-28,UNIOSIL,15,0.0,16.0,10.0,26.0
2006-02-28,UNMEE,39,3149.0,0.0,208.0,3357.0
2006-02-28,UNMIK,50,0.0,2221.0,38.0,2259.0
2006-02-28,UNMIL,60,14867.0,1028.0,203.0,16098.0
2006-02-28,UNMIS,67,7058.0,473.0,630.0,8161.0
2006-02-28,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-02-28,UNOMIG,27,0.0,12.0,121.0,133.0
2006-02-28,UNOTIL,18,0.0,56.0,15.0,71.0
2006-02-28,UNTSO,23,0.0,0.0,153.0,153.0
2006-03-31,MINURSO,26,27.0,6.0,194.0,227.0
2006-03-31,MINUSTAH,44,7151.0,1752.0,0.0,8903.0
2006-03-31,MONUC,58,15004.0,1100.0,733.0,16837.0
2006-03-31,ONUB,45,3741.0,16.0,166.0,3923.0
2006-03-31,ONUCI,50,6701.0,696.0,192.0,7589.0
2006-03-31,UNAMA,16,0.0,8.0,12.0,20.0
2006-03-31,UNAMI,6,134.0,0.0,11.0,145.0
2006-03-31,UNDOF,7,1037.0,0.0,0.0,1037.0
2006-03-31,UNFICYP,14,836.0,69.0,0.0,905.0
2006-03-31,UNIFIL,8,1986.0,0.0,0.0,1986.0
2006-03-31,UNIOSIL,17,0.0,18.0,10.0,28.0
2006-03-31,UNMEE,39,3150.0,0.0,215.0,3365.0
2006-03-31,UNMIK,50,0.0,2188.0,38.0,2226.0
2006-03-31,UNMIL,60,14614.0,1028.0,199.0,15841.0
2006-03-31,UNMIS,70,7210.0,553.0,628.0,8391.0
2006-03-31,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-03-31,UNOMIG,27,0.0,11.0,121.0,132.0
2006-03-31,UNOTIL,18,0.0,56.0,15.0,71.0
2006-03-31,UNTSO,23,0.0,0.0,154.0,154.0
2006-04-30,MINURSO,26,27.0,6.0,192.0,225.0
2006-04-30,MINUSTAH,45,7054.0,1716.0,0.0,8770.0
2006-04-30,MONUC,59,15591.0,1103.0,786.0,17480.0
2006-04-30,ONUB,41,3422.0,16.0,118.0,3556.0
2006-04-30,ONUCI,48,6703.0,707.0,191.0,7601.0
2006-04-30,UNAMA,16,0.0,8.0,12.0,20.0
2006-04-30,UNAMI,6,134.0,0.0,11.0,145.0
2006-04-30,UNDOF,7,1033.0,0.0,0.0,1033.0
2006-04-30,UNFICYP,14,859.0,69.0,0.0,928.0
2006-04-30,UNIFIL,8,1991.0,0.0,0.0,1991.0
2006-04-30,UNIOSIL,17,0.0,18.0,10.0,28.0
2006-04-30,UNMEE,40,3152.0,0.0,221.0,3373.0
2006-04-30,UNMIK,50,0.0,2134.0,37.0,2171.0
2006-04-30,UNMIL,58,14656.0,1051.0,184.0,15891.0
2006-04-30,UNMIS,71,8034.0,596.0,635.0,9265.0
2006-04-30,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-04-30,UNOMIG,24,0.0,11.0,108.0,119.0
2006-04-30,UNOTIL,16,0.0,47.0,15.0,62.0
2006-04-30,UNTSO,20,0.0,0.0,135.0,135.0
2006-05-31,MINURSO,26,27.0,6.0,192.0,225.0
2006-05-31,MINUSTAH,45,7073.0,1687.0,0.0,8760.0
2006-05-31,MONUC,59,15639.0,1100.0,780.0,17519.0
2006-05-31,ONUB,41,3402.0,16.0,116.0,3534.0
2006-05-31,ONUCI,49,6703.0,707.0,190.0,7600.0
2006-05-31,UNAMA,16,0.0,8.0,12.0,20.0
2006-05-31,UNAMI,6,134.0,0.0,11.0,145.0
2006-05-31,UNDOF,7,1046.0,0.0,0.0,1046.0
2006-05-31,UNFICYP,14,854.0,69.0,0.0,923.0
2006-05-31,UNIFIL,8,1990.0,0.0,0.0,1990.0
2006-05-31,UNIOSIL,17,0.0,18.0,10.0,28.0
2006-05-31,UNMEE,40,3137.0,0.0,216.0,3353.0
2006-05-31,UNMIK,49,0.0,2086.0,37.0,2123.0
2006-05-31,UNMIL,57,14595.0,1017.0,196.0,15808.0
2006-05-31,UNMIS,72,8490.0,638.0,646.0,9774.0
2006-05-31,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-05-31,UNOMIG,22,9.0,11.0,84.0,104.0
2006-05-31,UNOTIL,12,0.0,35.0,15.0,50.0
2006-05-31,UNTSO,18,0.0,0.0,131.0,131.0
2006-06-30,MINURSO,25,25.0,6.0,182.0,213.0
2006-06-30,MINUSTAH,46,6311.0,1687.0,0.0,7998.0
2006-06-30,MONUC,58,15854.0,1105.0,733.0,17692.0
2006-06-30,ONUB,40,3387.0,16.0,111.0,3514.0
2006-06-30,ONUCI,48,6705.0,728.0,188.0,7621.0
2006-06-30,UNAMA,14,0.0,6.0,12.0,18.0
2006-06-30,UNAMI,6,134.0,0.0,11.0,145.0
2006-06-30,UNDOF,7,1046.0,0.0,0.0,1046.0
2006-06-30,UNFICYP,14,866.0,69.0,0.0,935.0
2006-06-30,UNIFIL,8,1990.0,0.0,0.0,1990.0
2006-06-30,UNIOSIL,16,0.0,17.0,10.0,27.0
2006-06-30,UNMEE,40,3156.0,0.0,213.0,3369.0
2006-06-30,UNMIK,49,0.0,1928.0,37.0,1965.0
2006-06-30,UNMIL,58,14576.0,1042.0,207.0,15825.0
2006-06-30,UNMIS,72,8895.0,651.0,678.0,10224.0
2006-06-30,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-06-30,UNOMIG,26,0.0,10.0,124.0,134.0
2006-06-30,UNOTIL,1,0.0,0.0,3.0,3.0
2006-06-30,UNTSO,7,0.0,0.0,38.0,38.0
2006-07-31,MINURSO,25,28.0,4.0,188.0,220.0
2006-07-31,MINUSTAH,44,6499.0,1622.0,0.0,8121.0
2006-07-31,MONUC,59,16192.0,1132.0,770.0,18094.0
2006-07-31,ONUB,39,3357.0,15.0,106.0,3478.0
2006-07-31,UNAMA,13,0.0,3.0,12.0,15.0
2006-07-31,UNAMI,6,134.0,0.0,11.0,145.0
2006-07-31,UNDOF,7,1049.0,0.0,0.0,1049.0
2006-07-31,UNFICYP,14,866.0,68.0,0.0,934.0
2006-07-31,UNIFIL,8,1989.0,0.0,0.0,1989.0
2006-07-31,UNIOSIL,16,0.0,16.0,10.0,26.0
2006-07-31,UNMEE,40,2500.0,0.0,211.0,2711.0
2006-07-31,UNMIK,50,0.0,1977.0,37.0,2014.0
2006-07-31,UNMIL,58,14569.0,1011.0,204.0,15784.0
2006-07-31,UNMIS,70,8909.0,655.0,689.0,10253.0
2006-07-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2006-07-31,UNOCI,49,6894.0,728.0,184.0,7806.0
2006-07-31,UNOMIG,26,0.0,12.0,124.0,136.0
2006-07-31,UNOTIL,5,0.0,3.0,6.0,9.0
2006-07-31,UNTSO,10,40.0,0.0,22.0,62.0
2006-08-31,MINURSO,25,29.0,4.0,188.0,221.0
2006-08-31,MINUSTAH,44,6430.0,1602.0,0.0,8032.0
2006-08-31,MONUC,59,16641.0,1121.0,774.0,18536.0
2006-08-31,ONUB,38,3158.0,14.0,104.0,3276.0
2006-08-31,UNAMA,13,0.0,3.0,12.0,15.0
2006-08-31,UNAMI,6,223.0,0.0,11.0,234.0
2006-08-31,UNDOF,7,1049.0,0.0,0.0,1049.0
2006-08-31,UNFICYP,14,848.0,66.0,0.0,914.0
2006-08-31,UNIFIL,10,2219.0,0.0,0.0,2219.0
2006-08-31,UNIOSIL,15,0.0,18.0,9.0,27.0
2006-08-31,UNMEE,39,2080.0,0.0,210.0,2290.0
2006-08-31,UNMIK,48,0.0,2021.0,36.0,2057.0
2006-08-31,UNMIL,59,14603.0,1051.0,204.0,15858.0
2006-08-31,UNMIS,70,8914.0,666.0,695.0,10275.0
2006-08-31,UNMIT,14,0.0,589.0,15.0,604.0
2006-08-31,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-08-31,UNOCI,50,7842.0,886.0,186.0,8914.0
2006-08-31,UNOMIG,15,0.0,5.0,74.0,79.0
2006-08-31,UNTSO,10,0.0,0.0,62.0,62.0
2006-09-30,MINURSO,25,28.0,4.0,190.0,222.0
2006-09-30,MINUSTAH,45,6642.0,1700.0,0.0,8342.0
2006-09-30,MONUC,59,16627.0,1107.0,763.0,18497.0
2006-09-30,ONUB,32,2353.0,14.0,87.0,2454.0
2006-09-30,UNAMA,13,0.0,3.0,11.0,14.0
2006-09-30,UNAMI,6,223.0,0.0,11.0,234.0
2006-09-30,UNDOF,7,1047.0,0.0,0.0,1047.0
2006-09-30,UNFICYP,13,851.0,65.0,0.0,916.0
2006-09-30,UNIFIL,11,5147.0,0.0,0.0,5147.0
2006-09-30,UNIOSIL,15,0.0,19.0,9.0,28.0
2006-09-30,UNMEE,39,2064.0,0.0,205.0,2269.0
2006-09-30,UNMIK,47,0.0,1870.0,37.0,1907.0
2006-09-30,UNMIL,61,14570.0,1076.0,200.0,15846.0
2006-09-30,UNMIS,68,8914.0,665.0,705.0,10284.0
2006-09-30,UNMIT,15,0.0,463.0,18.0,481.0
2006-09-30,UNMOGIP,8,0.0,0.0,44.0,44.0
2006-09-30,UNOCI,52,7843.0,949.0,194.0,8986.0
2006-09-30,UNOMIG,21,0.0,12.0,100.0,112.0
2006-09-30,UNTSO,17,0.0,0.0,122.0,122.0
2006-10-31,MINURSO,25,29.0,4.0,190.0,223.0
2006-10-31,MINUSTAH,45,6652.0,1682.0,0.0,8334.0
2006-10-31,MONUC,58,16630.0,1080.0,767.0,18477.0
2006-10-31,ONUB,29,2347.0,14.0,80.0,2441.0
2006-10-31,UNAMA,13,0.0,3.0,11.0,14.0
2006-10-31,UNAMI,6,223.0,0.0,11.0,234.0
2006-10-31,UNDOF,7,1023.0,0.0,0.0,1023.0
2006-10-31,UNFICYP,13,853.0,65.0,0.0,918.0
2006-10-31,UNIFIL,20,8741.0,0.0,0.0,8741.0
2006-10-31,UNIOSIL,15,0.0,19.0,9.0,28.0
2006-10-31,UNMEE,39,2064.0,0.0,205.0,2269.0
2006-10-31,UNMIK,49,0.0,1893.0,37.0,1930.0
2006-10-31,UNMIL,62,14434.0,1098.0,207.0,15739.0
2006-10-31,UNMIS,70,8891.0,662.0,695.0,10248.0
2006-10-31,UNMIT,21,0.0,959.0,31.0,990.0
2006-10-31,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-10-31,UNOCI,53,7845.0,997.0,194.0,9036.0
2006-10-31,UNOMIG,4,0.0,0.0,14.0,14.0
2006-10-31,UNTSO,22,0.0,0.0,146.0,146.0
2006-11-30,MINURSO,25,27.0,4.0,175.0,206.0
2006-11-30,MINUSTAH,44,6668.0,1692.0,0.0,8360.0
2006-11-30,MONUC,58,16422.0,1075.0,776.0,18273.0
2006-11-30,ONUB,28,1656.0,14.0,75.0,1745.0
2006-11-30,UNAMA,13,0.0,3.0,11.0,14.0
2006-11-30,UNAMI,6,223.0,0.0,11.0,234.0
2006-11-30,UNDOF,7,1048.0,0.0,0.0,1048.0
2006-11-30,UNFICYP,13,854.0,64.0,0.0,918.0
2006-11-30,UNIFIL,22,10884.0,0.0,0.0,10884.0
2006-11-30,UNIOSIL,16,0.0,17.0,10.0,27.0
2006-11-30,UNMEE,45,2063.0,0.0,222.0,2285.0
2006-11-30,UNMIK,49,0.0,1883.0,37.0,1920.0
2006-11-30,UNMIL,62,14334.0,1097.0,207.0,15638.0
2006-11-30,UNMIS,70,8732.0,680.0,611.0,10023.0
2006-11-30,UNMIT,25,0.0,949.0,32.0,981.0
2006-11-30,UNMOGIP,8,0.0,0.0,43.0,43.0
2006-11-30,UNOCI,52,7849.0,992.0,195.0,9036.0
2006-11-30,UNOMIG,26,0.0,12.0,123.0,135.0
2006-11-30,UNTSO,23,0.0,0.0,150.0,150.0
2006-12-31,MINURSO,25,31.0,4.0,183.0,218.0
2006-12-31,MINUSTAH,44,6684.0,1692.0,0.0,8376.0
2006-12-31,MONUC,57,16487.0,1075.0,734.0,18296.0
2006-12-31,UNAMA,13,0.0,3.0,11.0,14.0
2006-12-31,UNAMI,6,223.0,0.0,11.0,234.0
2006-12-31,UNDOF,7,1048.0,0.0,0.0,1048.0
2006-12-31,UNFICYP,13,853.0,64.0,0.0,917.0
2006-12-31,UNIFIL,26,11563.0,0.0,0.0,11563.0
2006-12-31,UNIOSIL,16,0.0,17.0,9.0,26.0
2006-12-31,UNMEE,45,2063.0,0.0,222.0,2285.0
2006-12-31,UNMIK,49,0.0,1960.0,37.0,1997.0
2006-12-31,UNMIL,62,13613.0,1097.0,188.0,14898.0
2006-12-31,UNMIS,70,8734.0,680.0,592.0,10006.0
2006-12-31,UNMIT,31,0.0,1099.0,32.0,1131.0
2006-12-31,UNMOGIP,8,0.0,0.0,41.0,41.0
2006-12-31,UNOCI,53,7847.0,992.0,190.0,9029.0
2006-12-31,UNOMIG,26,0.0,12.0,127.0,139.0
2006-12-31,UNTSO,23,0.0,0.0,150.0,150.0
2007-01-31,MINURSO,25,28.0,4.0,183.0,215.0
2007-01-31,MINUSTAH,44,6782.0,1768.0,0.0,8550.0
2007-01-31,MONUC,57,16597.0,1085.0,735.0,18417.0
2007-01-31,UNAMA,14,0.0,3.0,12.0,15.0
2007-01-31,UNAMI,6,223.0,0.0,11.0,234.0
2007-01-31,UNDOF,7,1042.0,0.0,0.0,1042.0
2007-01-31,UNFICYP,14,855.0,64.0,0.0,919.0
2007-01-31,UNIFIL,29,12274.0,0.0,0.0,12274.0
2007-01-31,UNIOSIL,17,0.0,17.0,11.0,28.0
2007-01-31,UNMEE,45,2057.0,0.0,221.0,2278.0
2007-01-31,UNMIK,50,0.0,1983.0,36.0,2019.0
2007-01-31,UNMIL,64,13804.0,1213.0,199.0,15216.0
2007-01-31,UNMIS,68,8740.0,660.0,577.0,9977.0
2007-01-31,UNMIT,40,0.0,1445.0,32.0,1477.0
2007-01-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-01-31,UNOCI,53,7850.0,954.0,190.0,8994.0
2007-01-31,UNOMIG,26,0.0,12.0,127.0,139.0
2007-01-31,UNTSO,23,0.0,0.0,154.0,154.0
2007-02-28,BINUB,6,0.0,11.0,0.0,11.0
2007-02-28,MINURSO,26,28.0,6.0,195.0,229.0
2007-02-28,MINUSTAH,43,6799.0,1802.0,0.0,8601.0
2007-02-28,MONUC,56,16620.0,1048.0,722.0,18390.0
2007-02-28,UNAMA,15,0.0,3.0,13.0,16.0
2007-02-28,UNAMI,6,223.0,0.0,11.0,234.0
2007-02-28,UNDOF,7,1019.0,0.0,0.0,1019.0
2007-02-28,UNFICYP,14,853.0,64.0,0.0,917.0
2007-02-28,UNIFIL,29,12908.0,0.0,0.0,12908.0
2007-02-28,UNIOSIL,17,0.0,17.0,11.0,28.0
2007-02-28,UNMEE,44,1792.0,0.0,211.0,2003.0
2007-02-28,UNMIK,49,0.0,2028.0,37.0,2065.0
2007-02-28,UNMIL,64,13849.0,1201.0,207.0,15257.0
2007-02-28,UNMIN,13,0.0,0.0,61.0,61.0
2007-02-28,UNMIS,66,8759.0,642.0,577.0,9978.0
2007-02-28,UNMIT,42,12.0,1472.0,21.0,1505.0
2007-02-28,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-02-28,UNOCI,54,7853.0,1138.0,200.0,9191.0
2007-02-28,UNOMIG,26,0.0,12.0,128.0,140.0
2007-02-28,UNTSO,23,0.0,0.0,154.0,154.0
2007-03-31,BINUB,9,0.0,11.0,3.0,14.0
2007-03-31,MINURSO,26,28.0,6.0,195.0,229.0
2007-03-31,MINUSTAH,43,7023.0,1813.0,0.0,8836.0
2007-03-31,MONUC,56,16594.0,1029.0,713.0,18336.0
2007-03-31,UNAMA,15,0.0,3.0,13.0,16.0
2007-03-31,UNAMI,6,223.0,0.0,7.0,230.0
2007-03-31,UNDOF,6,1042.0,0.0,0.0,1042.0
2007-03-31,UNFICYP,14,850.0,65.0,0.0,915.0
2007-03-31,UNIFIL,30,13024.0,0.0,0.0,13024.0
2007-03-31,UNIOSIL,18,0.0,27.0,13.0,40.0
2007-03-31,UNMEE,44,1594.0,0.0,202.0,1796.0
2007-03-31,UNMIK,49,0.0,2025.0,36.0,2061.0
2007-03-31,UNMIL,64,13841.0,1201.0,214.0,15256.0
2007-03-31,UNMIN,20,0.0,0.0,86.0,86.0
2007-03-31,UNMIS,70,8766.0,662.0,599.0,10027.0
2007-03-31,UNMIT,42,0.0,1555.0,33.0,1588.0
2007-03-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-03-31,UNOCI,54,7854.0,1187.0,200.0,9241.0
2007-03-31,UNOMIG,26,0.0,12.0,126.0,138.0
2007-03-31,UNTSO,23,0.0,0.0,152.0,152.0
2007-04-30,BINUB,10,0.0,11.0,4.0,15.0
2007-04-30,MINURSO,27,28.0,6.0,200.0,234.0
2007-04-30,MINUSTAH,41,7036.0,1793.0,0.0,8829.0
2007-04-30,MONUC,56,16593.0,1033.0,731.0,18357.0
2007-04-30,UNAMA,15,0.0,3.0,13.0,16.0
2007-04-30,UNAMI,6,223.0,0.0,7.0,230.0
2007-04-30,UNDOF,6,1043.0,0.0,0.0,1043.0
2007-04-30,UNFICYP,14,856.0,65.0,0.0,921.0
2007-04-30,UNIFIL,30,13251.0,0.0,0.0,13251.0
2007-04-30,UNIOSIL,18,0.0,28.0,14.0,42.0
2007-04-30,UNMEE,44,1495.0,0.0,211.0,1706.0
2007-04-30,UNMIK,50,0.0,2001.0,38.0,2039.0
2007-04-30,UNMIL,64,13854.0,1202.0,206.0,15262.0
2007-04-30,UNMIN,24,0.0,0.0,97.0,97.0
2007-04-30,UNMIS,71,8800.0,613.0,598.0,10011.0
2007-04-30,UNMIT,42,0.0,1641.0,33.0,1674.0
2007-04-30,UNMOGIP,8,0.0,0.0,45.0,45.0
2007-04-30,UNOCI,54,7854.0,1157.0,200.0,9211.0
2007-04-30,UNOMIG,29,0.0,12.0,132.0,144.0
2007-04-30,UNTSO,23,0.0,0.0,150.0,150.0
2007-05-31,BINUB,10,0.0,11.0,4.0,15.0
2007-05-31,MINURSO,27,28.0,6.0,198.0,232.0
2007-05-31,MINUSTAH,41,7050.0,1760.0,0.0,8810.0
2007-05-31,MONUC,55,16593.0,1036.0,728.0,18357.0
2007-05-31,UNAMA,16,0.0,3.0,15.0,18.0
2007-05-31,UNAMI,6,223.0,0.0,7.0,230.0
2007-05-31,UNDOF,6,1046.0,0.0,0.0,1046.0
2007-05-31,UNFICYP,14,852.0,65.0,0.0,917.0
2007-05-31,UNIFIL,30,13225.0,0.0,0.0,13225.0
2007-05-31,UNIOSIL,18,0.0,27.0,14.0,41.0
2007-05-31,UNMEE,45,1463.0,0.0,218.0,1681.0
2007-05-31,UNMIK,50,0.0,2050.0,37.0,2087.0
2007-05-31,UNMIL,64,13932.0,1158.0,206.0,15296.0
2007-05-31,UNMIN,29,0.0,0.0,135.0,135.0
2007-05-31,UNMIS,72,8804.0,633.0,595.0,10032.0
2007-05-31,UNMIT,41,0.0,1628.0,33.0,1661.0
2007-05-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-05-31,UNOCI,52,7848.0,1162.0,195.0,9205.0
2007-05-31,UNOMIG,29,0.0,12.0,130.0,142.0
2007-05-31,UNTSO,23,0.0,0.0,150.0,150.0
2007-06-30,BINUB,10,0.0,11.0,4.0,15.0
2007-06-30,MINURSO,27,28.0,6.0,204.0,238.0
2007-06-30,MINUSTAH,40,7065.0,1760.0,0.0,8825.0
2007-06-30,MONUC,55,16619.0,1036.0,729.0,18384.0
2007-06-30,UNAMA,16,0.0,3.0,14.0,17.0
2007-06-30,UNAMI,6,223.0,0.0,7.0,230.0
2007-06-30,UNDOF,6,1043.0,0.0,0.0,1043.0
2007-06-30,UNFICYP,14,857.0,65.0,0.0,922.0
2007-06-30,UNIFIL,30,13286.0,0.0,0.0,13286.0
2007-06-30,UNIOSIL,19,0.0,27.0,15.0,42.0
2007-06-30,UNMEE,45,1465.0,0.0,219.0,1684.0
2007-06-30,UNMIK,50,0.0,2136.0,37.0,2173.0
2007-06-30,UNMIL,64,13939.0,1176.0,212.0,15327.0
2007-06-30,UNMIN,30,0.0,0.0,142.0,142.0
2007-06-30,UNMIS,71,8824.0,693.0,591.0,10108.0
2007-06-30,UNMIT,41,0.0,1628.0,33.0,1661.0
2007-06-30,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-06-30,UNOCI,52,7846.0,1145.0,192.0,9183.0
2007-06-30,UNOMIG,29,0.0,12.0,130.0,142.0
2007-06-30,UNTSO,23,0.0,0.0,150.0,150.0
2007-07-31,BINUB,10,0.0,11.0,4.0,15.0
2007-07-31,MINURSO,27,27.0,6.0,196.0,229.0
2007-07-31,MINUSTAH,39,7081.0,1772.0,0.0,8853.0
2007-07-31,MONUC,54,16634.0,1005.0,729.0,18368.0
2007-07-31,UNAMA,16,0.0,2.0,15.0,17.0
2007-07-31,UNAMI,6,223.0,0.0,7.0,230.0
2007-07-31,UNDOF,6,1037.0,0.0,0.0,1037.0
2007-07-31,UNFICYP,14,855.0,61.0,0.0,916.0
2007-07-31,UNIFIL,31,13539.0,0.0,0.0,13539.0
2007-07-31,UNIOSIL,19,0.0,26.0,15.0,41.0
2007-07-31,UNMEE,45,1467.0,0.0,221.0,1688.0
2007-07-31,UNMIK,49,0.0,2116.0,40.0,2156.0
2007-07-31,UNMIL,64,13925.0,1181.0,210.0,15316.0
2007-07-31,UNMIN,32,0.0,0.0,154.0,154.0
2007-07-31,UNMIS,72,8807.0,646.0,605.0,10058.0
2007-07-31,UNMIT,41,0.0,1631.0,33.0,1664.0
2007-07-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-07-31,UNOCI,51,7833.0,1133.0,195.0,9161.0
2007-07-31,UNOMIG,31,0.0,12.0,132.0,144.0
2007-07-31,UNTSO,23,0.0,0.0,153.0,153.0
2007-08-31,BINUB,12,0.0,12.0,6.0,18.0
2007-08-31,MINURSO,27,28.0,6.0,195.0,229.0
2007-08-31,MINUSTAH,42,7054.0,1771.0,0.0,8825.0
2007-08-31,MONUC,53,16640.0,991.0,644.0,18275.0
2007-08-31,UNAMA,17,0.0,2.0,16.0,18.0
2007-08-31,UNAMI,6,223.0,0.0,7.0,230.0
2007-08-31,UNDOF,6,1081.0,0.0,0.0,1081.0
2007-08-31,UNFICYP,14,850.0,65.0,0.0,915.0
2007-08-31,UNIFIL,28,13349.0,0.0,0.0,13349.0
2007-08-31,UNIOSIL,18,0.0,26.0,14.0,40.0
2007-08-31,UNMEE,45,1467.0,0.0,221.0,1688.0
2007-08-31,UNMIK,49,0.0,1946.0,40.0,1986.0
2007-08-31,UNMIL,64,13920.0,1146.0,207.0,15273.0
2007-08-31,UNMIN,32,0.0,0.0,154.0,154.0
2007-08-31,UNMIS,73,8809.0,660.0,607.0,10076.0
2007-08-31,UNMIT,42,0.0,1608.0,32.0,1640.0
2007-08-31,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-08-31,UNOCI,52,7871.0,1133.0,188.0,9192.0
2007-08-31,UNOMIG,32,0.0,14.0,129.0,143.0
2007-08-31,UNTSO,23,0.0,0.0,152.0,152.0
2007-09-30,BINUB,12,0.0,12.0,6.0,18.0
2007-09-30,MINURCAT,3,0.0,0.0,3.0,3.0
2007-09-30,MINURSO,27,28.0,6.0,189.0,223.0
2007-09-30,MINUSTAH,42,7062.0,1774.0,0.0,8836.0
2007-09-30,MONUC,52,16646.0,991.0,715.0,18352.0
2007-09-30,UNAMA,18,0.0,3.0,16.0,19.0
2007-09-30,UNAMI,6,223.0,0.0,7.0,230.0
2007-09-30,UNDOF,6,1043.0,0.0,0.0,1043.0
2007-09-30,UNFICYP,14,853.0,62.0,0.0,915.0
2007-09-30,UNIFIL,27,13264.0,0.0,0.0,13264.0
2007-09-30,UNIOSIL,18,0.0,26.0,14.0,40.0
2007-09-30,UNMEE,46,1464.0,0.0,222.0,1686.0
2007-09-30,UNMIK,49,0.0,2029.0,40.0,2069.0
2007-09-30,UNMIL,64,13925.0,1193.0,201.0,15319.0
2007-09-30,UNMIN,33,0.0,4.0,153.0,157.0
2007-09-30,UNMIS,73,8807.0,652.0,607.0,10066.0
2007-09-30,UNMIT,42,0.0,1631.0,37.0,1668.0
2007-09-30,UNMOGIP,8,0.0,0.0,44.0,44.0
2007-09-30,UNOCI,52,7871.0,1137.0,188.0,9196.0
2007-09-30,UNOMIG,33,0.0,17.0,130.0,147.0
2007-09-30,UNTSO,23,0.0,0.0,151.0,151.0
2007-10-31,BINUB,14,0.0,12.0,8.0,20.0
2007-10-31,MINURCAT,3,0.0,0.0,3.0,3.0
2007-10-31,MINURSO,26,29.0,6.0,185.0,220.0
2007-10-31,MINUSTAH,42,7060.0,1829.0,0.0,8889.0
2007-10-31,MONUC,53,16655.0,994.0,733.0,18382.0
2007-10-31,UNAMA,17,0.0,3.0,15.0,18.0
2007-10-31,UNAMI,6,223.0,0.0,7.0,230.0
2007-10-31,UNDOF,6,1043.0,0.0,0.0,1043.0
2007-10-31,UNFICYP,14,860.0,62.0,0.0,922.0
