,url,headline,rating,date
20,/factchecks/2021/jan/22/tweets/social-media-users-push-evidence-free-claim-joe-bi/,Video shows Biden saying “salute the Marines” after hearing the words in an earpiece before his inauguration.,false,22-01-2021
21,/factchecks/2021/jan/22/facebook-posts/no-evidence-lawmakers-forced-national-guard-parkin/,"“Democrats forced our GREAT troops to sleep on the ground of a PARKING garage after dragging them to DC for photo ops!""",false,22-01-2021
22,/factchecks/2021/jan/22/garlin-gilchrist/why-are-racial-disparities-michigans-covid-19-case/,"In Michigan, “we were able to really flatten” the racial disparity in COVID-19’s impact “and make significant progress.”",mostly-true,22-01-2021
23,/factchecks/2021/jan/22/facebook-posts/kamala-harris-was-sworn-stack-bibles-not-clutch-pu/,"On Inauguration Day, Vice President Kamala Harris “put her clutch on top of the Bible so her hand is not touching it.”",pants-fire,22-01-2021
24,/factchecks/2021/jan/22/gateway-pundit/who-did-not-admit-pcr-tests-grossly-inflate-positi/,“WHO admits their testing grossly overstates individuals testing positive for COVID.”,false,22-01-2021
25,/factchecks/2021/jan/22/facebook-posts/antifacom-now-redirects-white-house-website-anyone/,“Go to antifa.com and it takes you to Biden’s White House! … Just a slap in the face.”,half-true,22-01-2021
26,/factchecks/2021/jan/21/facebook-posts/how-bidens-executive-order-halting-keystone-xl-pip/,"""By revoking the Keystone pipeline permit, Biden is destroying 11,000 jobs.”",half-true,21-01-2021
27,/factchecks/2021/jan/21/facebook-posts/no-military-tribunals-didnt-start-jan-20/,"
“Military tribunals start Jan. 20, 2021.”",pants-fire,21-01-2021
28,/factchecks/2021/jan/21/rush-limbaugh/inauguration-day-rush-limbaugh-falsely-claims-joe-/,"Says Joe Biden and Democrats ""have not legitimately won"" the presidency.",pants-fire,21-01-2021
29,/factchecks/2021/jan/21/facebook-posts/biden-took-private-plane-his-inauguration-hes-stil/,"Says Biden had to take a private plane to D.C. instead of a government plane “because they know he’s not a legitimate president” and ""the military is now responsible for restoring legitimate civilian government.”",false,21-01-2021
0,/factchecks/2021/jan/21/pat-toomey/fact-checking-pat-toomeys-claim-families-six-figur/,“There will be several thousand dollars in payments going to families with six-figure incomes who’ve had no income interruption whatsoever.”,true,21-01-2021
1,/factchecks/2021/jan/21/wayne-christian/attacking-paris-accord-texas-oil-regulator-selecti/,"Says that the Paris Climate Accord will cost the U.S. economy ""6.5 million jobs and $3 trillion in economic growth by 2040.""",half-true,21-01-2021
2,/factchecks/2021/jan/21/facebook-posts/no-joe-exotic-wasnt-pardoned/,Says Joe Exotic was pardoned.,false,21-01-2021
3,/factchecks/2021/jan/21/instagram-posts/photo-real-caption-fake-us-capitol-rally/,A photo caption says vendors named “Nah” and “Stop asking me questions before you get your a-- kicked” sold Trump-themed merchandise to “stupid” people outside the U.S. Capitol on Jan. 6.,pants-fire,20-01-2021
4,/factchecks/2021/jan/20/youtube-videos/no-army-band-didnt-play-song-trump-left-office/,“Military brass band plays ‘Hit the Road Jack’ as Trump leaves office.”,false,20-01-2021
5,/factchecks/2021/jan/20/blog-posting/we-dont-know-what-trumps-letter-biden-says/,"Donald Trump’s letter to Joe Biden said, “You know I won.”",false,20-01-2021
6,/factchecks/2021/jan/20/jordan-rachel/minimum-wage-increases-and-myth-38-burrito/,A $15-per-hour minimum wage would raise the price of a Taco Bell burrito to $38.,false,20-01-2021
7,/factchecks/2021/jan/20/kirk-cox/virginia-among-slowest-states-vaccine-rollout-cox-/,Virginia ranks “in the bottom third of states” in administering the COVID-19 vaccine.,true,20-01-2021
8,/factchecks/2021/jan/20/rebecca-kleefisch/yes-wisconsin-vaccine-rollout-among-worst-midwest/,“Wisconsin is second to last in the Midwest in our vaccination rate and the governor says he’s ‘satisfied.’”,mostly-true,20-01-2021
9,/factchecks/2021/jan/19/l-lin-wood/china-did-not-orchestrate-voter-fraud-2020-electio/,"""China was behind the interference and the effort to overthrow our government and the election, election fraud.""",false,19-01-2021
10,/factchecks/2021/jan/19/facebook-posts/norway-deaths-after-covid-19-shot-were-among-very-/,"The COVID-19 vaccine is dangerous because 23 people died in Norway ""within hours” of receiving it.",barely-true,19-01-2021
11,/factchecks/2021/jan/18/donald-trump/bans-animal-ag-and-gas-powered-cars-not-biden-agen/,Says Joe Biden has plans to ban animal agriculture and gas-powered cars.,false,18-01-2021
12,/factchecks/2021/jan/18/facebook-posts/obama-wasnt-arrested-bidens-inauguration/,“Barack Obama was arrested.”,pants-fire,18-01-2021
13,/factchecks/2021/jan/18/hogan-gidley/trump-spokesman-falsely-claims-trump-cant-say-anyt/,President Donald Trump “can’t say anything (about the U.S. Capitol riot) because the platforms have removed him.”,false,18-01-2021
14,/factchecks/2021/jan/18/donald-trump-jr/donald-trump-jr-tweets-altered-video-joe-biden-eve/,A video shows Joe Biden lost and confused on stage.,pants-fire,18-01-2021
15,/factchecks/2021/jan/18/facebook-posts/photographer-man-arrested-capitol-siege-was-not-wo/,"“CNN-NPR photojournalist Jade Sacker was embedded with antifa leader"" during the U.S. Capitol attack.",barely-true,18-01-2021
16,/factchecks/2021/jan/17/blog-posting/no-marine-corps-didnt-rebuff-pelosis-request-inaug/,"Says Gen. David H. Berger, commandant of the U.S. Marine Corps., refused Nancy Pelosi’s request to use the Marines for inauguration security, telling her “we don’t work for you.”",false,17-01-2021
17,/factchecks/2021/jan/17/jake-corman/fact-checking-top-pa-republican-who-said-false-ele/,Says unproven voter fraud claims didn’t play “any role” in the Capitol riot.,pants-fire,17-01-2021
18,/factchecks/2021/jan/16/facebook-posts/claim-inauguration-canceled-trump-remain-president/,"“Inauguration Cancelled, Trump Remains in Office.”",pants-fire,16-01-2021
19,/factchecks/2021/jan/16/facebook-posts/fact-checking-post-claiming-show-picture-armed-sol/,Says a photo shows armed soldiers protecting Joe Biden’s inauguration.,barely-true,16-01-2021
20,/factchecks/2021/jan/16/instagram-posts/no-joe-biden-didnt-stay-silent-about-violence-blac/,Says Joe Biden stayed silent about violence at Black Lives Matter protests.,false,16-01-2021
21,/factchecks/2021/jan/15/jon-rosenthal/examining-how-science-determines-covid-19s-herd-im/,Says that “the way to reach ‘herd immunity’ is for >70% of the population to get vaccinated.”,mostly-true,15-01-2021
22,/factchecks/2021/jan/15/amanda-chase/amanda-chase-pushes-bogus-theory-antifa-conspiracy/,“Antifa is the culprit” in the Capitol riot.,pants-fire,15-01-2021
23,/factchecks/2021/jan/15/devin-lemahieu/yes-slow-absentee-count-explains-supposed-ballot-d/,"""It takes quite a while on Election Day to load those ballots, which is why we have the 1 a.m. or 3 a.m. ballot dumping in Milwaukee.""",true,15-01-2021
24,/factchecks/2021/jan/15/facebook-posts/claim-comparing-adverse-events-covid-19-flu-vaccin/,“Coronavirus vaccinations seem to be causing 50 times the adverse events of flu vaccinations after just the first of two shots.”,barely-true,15-01-2021
25,/factchecks/2021/jan/15/viral-image/group-democratic-lawmakers-didnt-wear-clothing-mas/,A photo shows Democratic lawmakers wearing clothing and masks with the Nazi swastika.,pants-fire,15-01-2021
26,/factchecks/2021/jan/15/sarah-godlewski/black-and-latina-women-carried-brunt-job-loss-dece/,"“It wasn’t all women that lost jobs (in the December jobs report), it was mostly Black and Latina women. In fact, white women gained employment.”",true,15-01-2021
27,/factchecks/2021/jan/14/facebook-posts/viral-photo-shows-lauren-boebert-colorado-not-us-c/,"Photo shows Rep. Lauren Boebert with Capitol rioters before she gave them a tour of the building ""one day before the insurrection.""",false,14-01-2021
28,/factchecks/2021/jan/14/blog-posting/no-evidence-antifa-incited-ashli-babbitt-shooting/, Antifa provoked the shooting of Ashli Babbitt at the Capitol.,pants-fire,14-01-2021
29,/factchecks/2021/jan/14/facebook-posts/image-pramila-jayapal-without-mask-out-context/,Says Rep. Pramila Jayapal was not wearing a mask in Congress during the U.S. Capitol mob.,barely-true,14-01-2021
0,/factchecks/2021/jan/14/chris-jacobs/jacobs-overstates-election-issues/,"“There were several states where outside actors dramatically changed the rules of the road, so to speak, two weeks out, one week out, on how elections would be run.”",barely-true,13-01-2021
1,/factchecks/2021/jan/14/rusty-hicks/no-efforts-recall-california-gov-newsom-are-not-co/,"The effort to recall California Gov. Gavin Newsom is ""a coup.""",pants-fire,13-01-2021
2,/factchecks/2021/jan/13/facebook-posts/dont-fall-rumors-about-trump-led-military-takeover/,Says President Trump has ordered the military to take over “major corrupt cities” to stay in office and that U.S. citizens will receive emergency alerts on their devices.,pants-fire,13-01-2021
3,/factchecks/2021/jan/13/jake-tapper/how-bipartisan-was-vote-impeach-donald-trump-histo/,The second presidential impeachment of Donald Trump was “the most bipartisan impeachment in American history.”,true,13-01-2021
4,/factchecks/2021/jan/13/viral-image/no-aoc-didnt-tweet-about-purging-conservative-trai/,"Says Alexandria Ocasio-Cortez tweeted, “Let’s begin ‘The Purge’ to roundup all Conservative traitors.”",pants-fire,13-01-2021
5,/factchecks/2021/jan/13/devin-nunes/nunes-falsely-claims-republicans-have-no-way-commu/,“Republicans have no way to communicate” after tech companies cut off Parler.,false,13-01-2021
6,/factchecks/2021/jan/12/greg-kelly/newsmax-host-recycles-out-context-clip-call-joe-bi/,"Says Joe Biden is on video ""admitting to"" election fraud in a ""confession.""",false,12-01-2021
7,/factchecks/2021/jan/12/facebook-posts/no-state-department-didnt-issue-statement-saying-t/,"“The U.S. Department of State … released a statement on their website stating that Donald J. Trump's term ended” on Jan. 11, 2021.",barely-true,12-01-2021
8,/factchecks/2021/jan/12/facebook-posts/pelosi-still-speaker-house-viral-video-shows-stand/,Nancy Pelosi is no longer the Speaker of the House,false,12-01-2021
9,/factchecks/2021/jan/12/viral-image/no-npr-didnt-write-about-capitol-breach-it-happene/,NPR posted a story about the Capitol breach before it happened.,false,12-01-2021
10,/factchecks/2021/jan/11/facebook-posts/fact-checking-viral-post-about-impeachment-and-tru/,"A second impeachment means Donald Trump loses his lifetime pension, travel allowance, Secret Service detail, and his ability to run for public office.",barely-true,11-01-2021
11,/factchecks/2021/jan/11/viral-image/no-pence-didnt-change-his-twitter-photo-image-bide/,Says Mike Pence changed “his Twitter banner photo to Biden and Harris.”,false,11-01-2021
12,/factchecks/2021/jan/11/sherrod-brown/black-lives-matter-protests-faced-more-militarized/,"Summer “protesters outside the White House were met with tear gas, rubber bullets, a full militarized response. While ... rioters were able to breach the Capitol.”",true,11-01-2021
13,/factchecks/2021/jan/11/facebook-posts/no-isnt-video-capitol-rioter-upset-because-hes-no-/,Video shows man upset because he was added to the no-fly list for storming the Capitol.,false,11-01-2021
14,/factchecks/2021/jan/11/kim-reynolds/pre-pandemic-iowa-had-largest-workforce-state-hist/,"Before COVID-19, “more Iowans (were) working than at any other time in our state history.""",true,11-01-2021
15,/factchecks/2021/jan/11/blog-posting/theres-no-evidence-trump-has-invoked-insurrection-/,"""Trump signs Insurrection Act - General Flynn to be appointed vice president.""",false,11-01-2021
16,/factchecks/2021/jan/11/conservative-beaver/no-pope-francis-has-not-been-arrested/,"Says Pope Francis “was arrested Saturday in connection with an 80-count indictment of charges including possession of child pornography, human trafficking, incest, possession of drug paraphernalia and felony fraud.”",pants-fire,11-01-2021
17,/factchecks/2021/jan/11/viral-image/no-nancy-pelosi-didnt-send-letter-ted-wheeler/,Says Nancy Pelosi sent a letter to Portland’s mayor after demonstrations there “urging him to stick to the proven Democratic Play book.”,false,11-01-2021
18,/factchecks/2021/jan/09/facebook-posts/facebook-posts-wrongly-claim-left-wing-activist-an/,Says left-wing activist John Sullivan “incited (the) insurgence of (the) US Capitol.”,barely-true,08-01-2021
19,/factchecks/2021/jan/08/jonathan-wichmann/no-capitol-insurrection-was-not-staged-antifa/,“The DC looting was staged” by antifa,pants-fire,08-01-2021
20,/factchecks/2021/jan/08/facebook-posts/photo-shows-national-guard-lincoln-memorial-not-ca/,An image shows National Guard at the Capitol during the Black Lives Matter protests in D.C.,barely-true,08-01-2021
21,/factchecks/2021/jan/08/mitch-mcconnell/mitch-mcconnell-says-accurately-joe-bidens-win-was/,"""This election actually was not unusually close.""",true,08-01-2021
22,/factchecks/2021/jan/08/facebook-posts/georgia-runoff-32000-votes-perdue-didnt-disappear/,"32,000 votes for David Perdue “disappeared” during the Georgia Senate runoff election.",barely-true,08-01-2021
23,/factchecks/2021/jan/08/josh-hawley/fact-checking-hawleys-claim-about-pennsylvania-mai/,"“Last year, Pennsylvania elected officials passed a whole new law that allows universal mail-in balloting, and did it irregardless of what the Pennsylvania Constitution said.”",barely-true,08-01-2021
24,/factchecks/2021/jan/08/josh-hawley/protesters-sen-josh-hawleys-home-were-disruptive-n/,"Says activists threatened his family and “screamed threats, vandalized, and tried to pound open our door.”",barely-true,08-01-2021
25,/factchecks/2021/jan/08/joe-biden/joe-biden-right-more-60-trumps-election-lawsuits-l/,"In more than 60 cases, judges “looked at the allegations that Trump was making and determined they were without any merit.”",true,08-01-2021
26,/factchecks/2021/jan/08/viral-image/cnn-chyron-said-antifa-has-just-taken-responsibili/,"A CNN chyron said, “Antifa has just taken responsibility for storming Capital Hill.”",false,08-01-2021
27,/factchecks/2021/jan/08/facebook-posts/no-mike-pence-wasnt-arrested/,Says Mike Pence was arrested.,false,08-01-2021
28,/factchecks/2021/jan/08/viral-image/no-fbi-didnt-confirm-antifa-activists-breached-cap/,"“The FBI just confirmed that it was ANTIFA, not Trump supporters, who breached the Capitol.”",pants-fire,08-01-2021
29,/factchecks/2021/jan/08/facebook-posts/no-simpsons-didnt-predict-capitol-riots-those-imag/,The Simpsons predicted the Capitol riots,pants-fire,08-01-2021
0,/factchecks/2021/jan/08/facebook-posts/theres-no-harris-plot-oust-biden-and-appoint-pence/,Kamala Harris is planning to use the 25th Amendment against Joe Biden and appoint Mike Pence as her vice president.,false,08-01-2021
1,/factchecks/2021/jan/08/ken-paxton/texas-attorney-general-falsely-states-antifa-storm/,Says that “those who stormed the capitol yesterday were not Trump supporters. They have been confirmed to be Antifa.”,pants-fire,08-01-2021
2,/factchecks/2021/jan/08/jonathan-brostoff/capitol-police-not-secret-service-shot-and-killed-/,"The woman killed during the Jan. 6 U.S. Capitol assault was shot by a Secret Service agent, not Capitol Police.",false,07-01-2021
3,/factchecks/2021/jan/07/instagram-posts/no-storming-capitol-wasnt-false-flag/,The storming of the Capitol was staged.,false,07-01-2021
4,/factchecks/2021/jan/07/facebook-posts/quotes-4-democrats-twisted-make-it-look-they-endor/,Quotes show Democrats supported riots “when BLM was BURNING down cities and killing people in the streets!”,barely-true,07-01-2021
5,/factchecks/2021/jan/07/mo-brooks/mo-brooks-claim-antifa-orchestrated-capitol-riots-/,“Evidence growing that fascist ANTIFA orchestrated Capitol attack with clever mob control tactics.”,pants-fire,07-01-2021
6,/factchecks/2021/jan/07/viral-image/protest-footage-2017-confuses-some-social-media-us/,"Video shows police removing disabled protesters from the Capitol on Jan. 6, 2021.",false,07-01-2021
7,/factchecks/2021/jan/07/facebook-posts/no-sign-widespread-voting-machine-problems-gop-are/,"Voting machines didn’t work in heavily GOP areas for the Georgia runoff elections, leaving some voters unable to cast ballots.",barely-true,07-01-2021
8,/factchecks/2021/jan/07/facebook-posts/no-facial-recognition-didnt-confirm-antifa-infiltr/,A facial recognition firm “confirmed antifa infiltrated the Trump rally in D.C.”,false,07-01-2021
9,/factchecks/2021/jan/07/facebook-posts/face-painted-man-horned-fur-cap-capitol-riot-suppo/,A man who stormed the U.S. Capitol in a horned fur cap is an “Antifa thug.”,pants-fire,07-01-2021
10,/factchecks/2021/jan/07/facebook-posts/no-protesters-didnt-storm-georgia-and-kansas-capit/,“Georgia and Kansas Capitol buildings have been stormed by protesters.”,false,06-01-2021
11,/factchecks/2021/jan/07/donald-trump/trump-clings-fantasy-landslide-victory-egging-supp/,"""We won. We won in a landslide. This was a landslide.”",pants-fire,06-01-2021
12,/factchecks/2021/jan/07/shannon-grove/high-ranking-california-republican-lawmaker-pushes/,"""Antifa"" is to blame for storming the U.S. Capitol.",pants-fire,06-01-2021
13,/factchecks/2021/jan/06/facebook-posts/looking-claims-google-and-apple-maps-are-blocking-/,"Google and Apple maps won’t give directions to Washington, D.C. because “they don’t want you going to a certain big rally.”",barely-true,06-01-2021
14,/factchecks/2021/jan/06/ted-cruz/ted-cruzs-misleading-statement-people-who-believe-/,"“39% of Americans … 31% of independents ... 17% of Democrats believe the election was rigged.""",barely-true,06-01-2021
15,/factchecks/2021/jan/06/facebook-posts/no-court-did-not-rule-200000-wisconsin-ballots-wer/,"“Judge Rules Over 200,000 Biden Votes Are Illegitimate In Wisconsin.”",false,06-01-2021
16,/factchecks/2021/jan/06/viral-image/photo-shows-poll-workers-counting-ballots-pennsylv/,Photo shows “2 sitting senators counting ballots” in Georgia.,false,06-01-2021
17,/factchecks/2021/jan/06/facebook-posts/no-there-were-no-shredded-ballots-found-during-geo/,Says shredded ballots were found in Dell boxes in Georgia,pants-fire,06-01-2021
18,/factchecks/2021/jan/06/donald-trump/no-evidence-georgia-happened-find-ballots-hurt-rep/,"""They just happened to find 50,000 ballots (in the Georgia U.S. Senate runoff elections) late last night.""",pants-fire,06-01-2021
19,/factchecks/2021/jan/06/facebook-posts/no-grounds-claim-raffensperger-could-face-spy-char/,Says Georgia Secretary of State Brad Raffensperger “faces espionage charges.”,false,06-01-2021
20,/factchecks/2021/jan/06/facebook-posts/no-rochester-ny-imaging-services-business-burned-d/,"Says City Blue Imaging Services in Rochester, N.Y. “printed ballots there. If you search them you’ll see they’re the ones who had ballots misprint errors for the ballots sent to NYC.”",false,06-01-2021
21,/factchecks/2021/jan/06/viral-image/photos-march-our-lives-demonstration-2018/,"Photo shows people protesting the 2020 election in Washington D.C. on Jan. 5, 2021.",false,06-01-2021
22,/factchecks/2021/jan/06/viral-image/posts-about-dc-bill-allows-children-be-vaccinated-/," “Dems Pass Bill to Vaccinate Children Without Parental Knowledge, Consent.”",half-true,06-01-2021
23,/factchecks/2021/jan/06/facebook-posts/yes-la-hospitals-were-packed-covid-19-patients-con/,There are “absolutely no patients” at Los Angeles hospital considered the center of region's COVID-19 surge.,pants-fire,06-01-2021
24,/factchecks/2021/jan/05/donald-trump/does-mike-pence-have-power-reject-electoral-colleg/,“The Vice President has the power to reject fraudulently chosen electors.”,false,05-01-2021
25,/factchecks/2021/jan/05/viral-image/no-biden-hasnt-stepped-down/,“President-elect Biden steps down as president-elect.”,pants-fire,05-01-2021
26,/factchecks/2021/jan/05/blog-posting/photo-flag-over-white-house-2019/,“1776 flag flying over White House!” in January 2021. “Revolution Signal.”,false,05-01-2021
27,/factchecks/2021/jan/05/ron-johnson/sen-ron-johnson-changes-tune-objecting-electoral-c/,On whether he’ll object to the Electoral College results,full-flop,05-01-2021
28,/factchecks/2021/jan/05/facebook-posts/new-york-isnt-trying-pass-bill-put-non-mask-wearer/,New York “is trying to pass a bill that would allow them to round up non mask wearers and people who don’t want to take the vaccine into concentration camps. Then with a court order they can force vaccinate you.”,false,05-01-2021
29,/factchecks/2021/jan/05/viral-image/no-dc-hasnt-closed-hotels-grocery-stores-and-more-/,"Says Mayor Muriel Bowser “ordered all hotels, restaurants, grocery stores, gas stations, and convenience stores to close Jan. 4, 5 and 6 to discourage Trump supporters from gathering in D.C.”",false,05-01-2021
0,/factchecks/2021/jan/05/facebook-posts/no-wisconsin-bill-does-not-decertify-and-give-trum/,Wisconsin Legislature “Will Likely Decertify State and Award to President Trump.”,pants-fire,05-01-2021
1,/factchecks/2021/jan/04/donald-trump/no-evidence-4925-voters-out-state-voted-georgia-pr/,"“You had (4,925) out-of-state voters… in Georgia.”",false,04-01-2021
2,/factchecks/2021/jan/04/donald-trump/trump-rehashes-debunked-claim-about-suitcases-ball/,"After a “major water main break,” Georgia election workers counted “18,000 ballots, all for Biden” that they pulled from suitcases and with no election observers present.",pants-fire,04-01-2021
3,/factchecks/2021/jan/04/mike-gallagher/congresss-task-simply-count-electoral-votes/,“Congress has one job here: to count electoral votes that have in fact been cast by any state.”,true,04-01-2021
4,/factchecks/2021/jan/04/viral-image/photo-shows-october-trump-parade-new-york/,Photo shows “people coming from California to Washington DC” to protest election results.,false,04-01-2021
5,/factchecks/2021/jan/04/viral-image/covid-19-vaccines-dont-use-experimental-technology/,"Says COVID-19 vaccines have “experimental technology never before used on humans” and that some “contain nanochips which can electronically track recipients.""",false,04-01-2021
6,/factchecks/2021/jan/04/donald-trump/donald-trump-falsely-claims-georgia-victory-record/,“We won Georgia easily. We won it by hundreds of thousands of votes.”,pants-fire,04-01-2021
7,/factchecks/2020/dec/30/youtube-videos/nashville-nurse-did-not-develop-bells-palsy-after-/,"A registered nurse in Nashville, Tenn., developed Bell’s Palsy after receiving the COVID-19 vaccine.",false,30-12-2020
8,/factchecks/2020/dec/30/pat-toomey/fact-checking-sen-pat-toomeys-comment-pa-gov-tom-w/,"“In my state, as in many other states, we have governors who are closing down businesses again.”",true,30-12-2020
9,/factchecks/2020/dec/30/north-carolina-republican-party/nc-gop-wrong-about-roy-cooper-staying-mansion/,"North Carolina Gov. Roy Cooper ""has not left the Governor's Mansion since the start of the #COVID19 crisis.""",pants-fire,29-12-2020
10,/factchecks/2020/dec/29/facebook-posts/nashville-explosion-was-suicide-bombing-not-missil/,"The Christmas Day explosion in Nashville, Tenn., was the result of a “missile strike.”",pants-fire,29-12-2020
11,/factchecks/2020/dec/29/facebook-posts/man-behind-nashville-bombing-was-killed-blast-no-n/,News outlets reported that the Nashville bomber died of COVID-19.,pants-fire,29-12-2020
12,/factchecks/2020/dec/29/facebook-posts/no-t-was-not-conducting-audit-dominion-voting-syst/,The Nashville bombing was an attempt to stop an AT&T audit into Dominion software and cover up election corruption.,pants-fire,29-12-2020
13,/factchecks/2020/dec/29/facebook-posts/cornell-virologist-did-not-say-covid-19-was-hoax/,Cornell University professor Robert Oswald said “COVID-19 was imaginary and fictitious.”,pants-fire,29-12-2020
14,/factchecks/2020/dec/28/facebook-posts/no-recent-study-didnt-find-no-asymptomatic-spread-/,Says a recent study found no asymptomatic or presymptomatic spread of COVID.,barely-true,28-12-2020
15,/factchecks/2020/dec/28/marco-rubio/marco-rubio-says-anthony-fauci-lied-about-masks-fa/,Says “Dr. Fauci lied about masks in March.”,false,28-12-2020
16,/factchecks/2020/dec/23/facebook-posts/bogus-analysis-leads-ridiculous-claim-about-biden-/,"""‘Simple math’ shows Biden claims 13 million more votes than there were eligible voters who voted in 2020 election.”",pants-fire,23-12-2020
17,/factchecks/2020/dec/22/facebook-posts/facebook-posts-wrongly-say-covid-19-bill-includes-/,"Says COVID-19 relief bill “provides more funding to foreign governments and to American arts centers, than to the American people.”",barely-true,22-12-2020
18,/factchecks/2020/dec/22/tweets/viral-tweet-cites-made-cdc-covid-19-survival-rates/,"“CDC COVID-19 survival rates” are 99.997% for people ages 0 to 19, 99.98% for people ages 20 to 49, 99.5% for people ages 50 to 69, and 94.6% for people over 70.",false,22-12-2020
19,/factchecks/2020/dec/22/christi-craddick/examining-texas-oil-and-gas-industry-amid-pandemic/,Says that the oil and gas industry comprises 35% of the Texas economy.,mostly-true,22-12-2020
20,/factchecks/2020/dec/22/claudia-tenney/ny-22-some-voters-cast-ballots-mail-and-died-elect/,“Dead people also voted.”,pants-fire,22-12-2020
21,/factchecks/2020/dec/21/facebook-posts/anti-vaccine-video-fainting-nurse-lacks-context/,“Nurse passes out on live TV after taking vaccine.”,barely-true,21-12-2020
22,/factchecks/2020/dec/21/facebook-posts/no-viral-photo-doesnt-show-chief-justice-john-robe/,Chief Justice John Roberts visited Jeffrey Epstein's private island.,false,21-12-2020
23,/factchecks/2020/dec/21/bob-good/contrary-global-experts-bob-good-says-pandemic-pho/,“This is a phony pandemic.”,pants-fire,21-12-2020
24,/factchecks/2020/dec/21/chris-larson/yes-majority-wisconsin-jurisdictions-support-nonpa/,“Jurisdictions representing about 80% of WI residents have passed referendums or resolutions in favor of fair maps.”,true,21-12-2020
25,/factchecks/2020/dec/18/mike-gallagher/data-shows-person-learning-safer-expected-not-driv/,"""New data shows in-person learning isn't driving spikes in cases.""",true,18-12-2020
26,/factchecks/2020/dec/18/facebook-posts/no-new-coronavirus-vaccines-are-not-more-dangerous/,Says the new coronavirus vaccines contain toxic ingredients and are more dangerous than getting COVID-19.,pants-fire,18-12-2020
27,/factchecks/2020/dec/18/blog-posting/video-shared-facebook-inflates-risk-moderna-vaccin/,“21% of people are having serious adverse events from (the Moderna) vaccine.”,false,18-12-2020
28,/factchecks/2020/dec/18/ted-cruz/mask-guidance-vaccinated-people-based-science/,"Says that guidance urging vaccinated people to avoid travel and continue wearing masks is ""profoundly anti-science.""",pants-fire,18-12-2020
29,/factchecks/2020/dec/18/facebook-posts/president-united-states-cant-unilaterally-impose-m/,A 2018 executive order gives Trump the ability to impose martial law,pants-fire,18-12-2020
0,/factchecks/2020/dec/18/facebook-posts/dont-fall-fake-post-trump-will-hold-inauguration-m/,President Donald Trump will hold his inauguration for a second term at Mar-a-Lago,pants-fire,18-12-2020
1,/factchecks/2020/dec/18/facebook-posts/no-roy-cooper-did-not-get-dui-stanly-county/,Say North Carolina Gov. Roy Cooper was arrested for driving while intoxicated in Stanly County.,false,18-12-2020
2,/factchecks/2020/dec/18/kelly-loeffler/ga-race-kelly-loeffler-distorts-raphael-warnocks-s/,"Says Raphael Warnock has ""said we need to open up the prisons"" and ""eliminate cash bail.""",barely-true,18-12-2020
3,/factchecks/2020/dec/17/facebook-posts/no-georgia-agent-wasnt-killed-investigating-electi/,A Georgia Bureau of Investigation agent was killed for investigating the election.,false,17-12-2020
4,/factchecks/2020/dec/17/mike-parson/how-safe-are-schools-covid-19-mitigation-strategie/,“Schools that are consistently implementing COVID-19 mitigation strategies remain among the safest places for our students.”,mostly-true,17-12-2020
5,/factchecks/2020/dec/17/iowa-republican-party/fred-hubbell-donated-big-iowa-dems-mike-bloomberg-/,"“Millions of Hubbell and Bloomberg dollars wasn’t enough to overcome the Iowa House Republican avalanche of success.""",half-true,17-12-2020
6,/factchecks/2020/dec/17/facebook-posts/no-covid-19-not-simulation/,“This whole COVID thing? It’s a SIMULATION.”,pants-fire,17-12-2020
7,/factchecks/2020/dec/17/joe-biden/us-bridges-need-fixing-joe-biden-overstates-immedi/,"“Tens and tens of thousands of bridges are in disrepair, some on the verge of collapse.”",half-true,17-12-2020
8,/factchecks/2020/dec/17/facebook-posts/alabama-nurse-did-not-die-after-taking-coronavirus/,“One of the first nurses to receive the vaccine in AL is now dead.”,false,17-12-2020
9,/factchecks/2020/dec/17/instagram-posts/austrian-politician-goofed-testing-coca-cola-sampl/,An Austrian politician “exposed the defectiveness of the government’s Covid-19 tests by demonstrating how even a glass of Coca Cola will test positive for Covid-19.”,false,17-12-2020
10,/factchecks/2020/dec/16/instagram-posts/no-key-swing-states-did-not-cast-electoral-votes-b/,"“6 states will cast their (electoral) votes for Trump AND for Biden,” which will lead to a second Trump term.",false,16-12-2020
11,/factchecks/2020/dec/16/rush-limbaugh/no-american-medical-association-didnt-rescind-stat/,"The American Medical Association rescinded a previous statement and now says ""hydroxychloroquine is okay"" for COVID-19.",false,16-12-2020
12,/factchecks/2020/dec/16/james-gallagher/yes-government-shutdowns-help-slow-covid-19-when-c/,“Government imposed lockdowns do NOT reduce [COVID-19] cases or stop spikes.”,false,16-12-2020
13,/factchecks/2020/dec/16/blog-posting/no-nasa-didnt-confirm-earth-will-go-dark-six-days/,“NASA confirms earth will go dark for 6 days in December 2020.”,pants-fire,16-12-2020
14,/factchecks/2020/dec/16/raphael-warnock/kelly-loefflers-support-tax-cut-expires-isnt-suppo/,"Says Kelly Loeffler supports ""raising taxes on Georgia's middle class.""",false,16-12-2020
15,/factchecks/2020/dec/16/donald-trump/trump-tweet-wrongly-suggests-there-were-defects-mi/," “68% error rate in Michigan Voting Machines. Should be, by law, a tiny percentage of one percent.”",false,15-12-2020
